# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
# Number of points: 74648, mean track length: 0.0
48379 3.8111234504449967 2.2568887557629984 0.8040125374731535 3 40 122 0.3508106033111388 
48378 3.797194269779799 2.1741451438764816 0.8018632988608887 139 93 104 0.5360026929823564 
48376 3.7965690887392656 2.1103070723692863 0.78898745796454 84 48 58 1.663544765145249 
48374 3.787263730591577 2.1184292436224146 0.8079083827582135 68 57 51 0.7220912727172606 
48372 3.8696416616191476 2.2051915717295367 0.8085533050512972 176 183 199 0.4368877005728584 
48370 4.014127842170984 1.9144632407820663 0.7791522681675566 229 233 234 1.598009519921444 
48367 3.849895702249649 2.112394492445807 0.9486869394158626 131 138 146 0.28800475045250984 
48366 4.107379263792931 2.3118264381470377 0.83139484336038 2 12 13 0.7287711479704152 
48365 4.164123142691215 2.358093241749489 0.8166671857606443 35 39 42 1.1101179073630778 
48362 4.121178982879001 1.9684555932710475 0.8013872813325825 18 14 15 0.4655107673698465 
48361 4.1614350771386714 1.9954310160547235 0.7916580435278228 4 7 16 1.309091350694707 
48360 4.158032736836839 1.9363112671593539 0.7872384753959962 165 161 159 0.5577335547664724 
48359 4.18254022068843 2.0982015148713824 0.804577927855419 35 43 56 1.7541530468649078 
48358 4.168250216572602 2.1337304863294353 0.8217848430088209 11 19 30 0.3017642683597099 
48355 4.309442831156949 2.029571309686391 0.8219695654395991 121 125 126 1.2958899007722604 
48350 4.287392651121001 2.091956174817562 0.8530541483983572 104 101 103 2.1495134420967266 
48349 4.410317956911816 1.99326138798949 0.7854795333768922 12 12 22 1.1298966381318245 
48348 4.492213677389155 2.344643238489533 0.803992652497042 176 176 168 0.8571769581063736 
48347 4.373402908302865 2.156549195988355 0.8460090680954122 131 133 130 1.5860655042914586 
48346 4.514130686158108 2.3305245037537268 0.8148465292941128 95 96 85 0.7301743272810286 
48345 4.376666462024501 2.1194680684080724 0.8550019090481379 15 22 22 2.09211561776681 
48343 4.410459450011703 2.1021834638302854 0.8413741804466628 106 108 104 0.4996959552856717 
48341 4.6067255199058845 2.368565536846737 0.7887474453182227 55 56 58 1.0680419899343683 
48340 4.669899946208045 2.533176433396327 0.7799354878561864 158 153 150 0.9532221114829165 
48339 4.689481225236473 2.4038132374419208 0.7596249423537537 156 160 159 1.0638474776714224 
48337 4.378156002538699 2.088515654601996 0.8852891359113119 158 158 160 1.3358683864740994 
48336 4.359129411072843 2.1327610706486992 0.9134154466502116 185 186 189 1.1918791526946335 
48335 4.681439121012492 2.539219355577401 0.8234836508688922 142 132 123 0.9222947586935779 
48334 4.566567213512057 2.1194798336739975 0.8542228396576554 130 134 119 1.424809107310042 
48332 4.613942690401519 2.1675955667136257 0.8832150703006096 124 114 102 1.5771390473044244 
48331 4.461266226554602 2.193061394369291 0.9494009307135317 25 29 35 0.8295618448430803 
48328 4.752871511731422 2.409318791906734 0.9238970143757591 90 99 116 1.7189305692101289 
48327 4.794482559068168 2.522630725016827 0.9276250267925646 23 29 41 0.49140027761760585 
48325 4.845480774095289 2.6376214283322836 0.9266791298459172 103 110 128 0.9798978112497251 
48324 4.880748003639747 2.700782828260202 0.9271966792826685 142 154 166 0.8671391225663485 
48322 4.923378058289547 2.9307465602764715 1.0146414400930441 104 128 166 0.6614306958920999 
48321 4.868649225939339 2.67359189944796 1.0249016528912276 150 153 168 1.0872302948061618 
48320 4.88041129405831 2.61445942653927 1.031747513042189 59 63 74 0.7897037563318122 
48316 3.5178562936091056 2.4700770287870735 0.8431902452959725 135 143 59 0.1517606082496861 
48315 3.5458393638006616 2.5268643980620125 0.8486901026587517 80 75 104 0.8369275908630522 
48313 3.546186136943578 2.5002934876684435 0.845779326929831 33 63 153 0.7360104438993664 
48312 3.5887015253970245 2.5159509055877947 0.8369440923956475 15 14 20 0.262219249954355 
48310 3.732716893318221 2.696734210098924 0.8045823542694099 64 70 84 1.5971720618434784 
48309 3.6312371063158224 2.4180249125628643 0.792896388514144 119 72 53 0.6857946652641154 
48308 3.7011069561410177 2.58952329385197 0.8085672881000198 169 177 188 0.7724649878614582 
48306 3.7524971219014818 2.676895446233712 0.8027585548890367 97 103 117 0.6762415875097985 
48305 3.7506066287267603 2.5801310528137957 0.8065504233663048 7 13 25 0.9985711670928732 
48304 3.4877065604764237 2.205619297644552 0.9436901533420041 28 35 41 0.43995996561034517 
48303 3.6560333688382465 2.2476446248025033 0.7940263369645065 11 12 17 0.7081983710930427 
48301 3.7166302326686775 2.2199497709572578 0.7854674204226277 64 67 69 0.257706682101275 
48297 4.012753090083585 2.755905285119722 0.7672146570246352 116 120 121 0.14211659953098182 
48296 3.8988900844223933 2.5653283484555627 0.8075659260041542 109 112 127 1.3050913317424326 
48294 3.805358707654872 2.12258727581344 0.8052981052169819 187 170 163 1.8171165459373047 
48293 3.861855494894401 2.1781147619914445 0.8143662541014747 166 173 189 0.9605660090758956 
48292 3.8635200663781384 2.176167485180522 0.8121396489755713 166 173 189 1.2531016898666225 
48291 3.879142230673759 2.09765324501239 0.7954392267397896 236 242 242 0.6742849848066372 
48290 3.857663070138284 1.9717542818790355 0.7859541799909827 66 63 58 1.2977395062673998 
48289 4.050467748849938 2.563815167866263 0.8131787292056569 88 91 106 0.5932543609644493 
48288 4.0931116061470485 2.6277967662257318 0.8026405486095209 2 4 19 0.4415052469113025 
48287 3.8715222516500374 2.1485316959830625 0.8525504476070012 242 249 253 2.2168202901182044 
48286 3.3986297094670306 2.707985096102191 1.3384773426695311 55 51 54 3.2491300680299555 
48285 4.7329264077002104 2.817909133052467 0.4523449126316462 134 139 143 0.061379405370483364 
48284 3.993443941020313 2.198471994241881 0.8191122931924402 166 173 189 0.2215573056343895 
48283 3.9727469108390827 2.0736630348963305 0.8181867139464429 172 174 172 0.5278746038615125 
48282 3.9728275825168553 2.0683794444966566 0.8194621044459324 76 78 73 0.28875058631239403 
48281 3.9729040834219904 2.1012666431090796 0.8601088556452807 4 13 22 0.8991501230365126 
48280 4.0775710429702885 2.149433222963604 0.823374405114614 148 168 179 1.357908940335673 
48279 4.175237724637105 2.4060042008666684 0.8193965382356789 159 159 151 1.6821323675699393 
48278 4.089667366645283 1.8973462962514989 0.7682484290897663 135 135 137 1.4542269964871481 
48277 4.163954579231636 2.3725877247881937 0.8269692282029 50 59 64 0.4524121249982853 
48276 4.099562104969498 1.8987437823140243 0.7762377205758018 45 47 46 1.2485306477517117 
48275 4.223784254615838 2.4416854178630403 0.8149960457187423 203 196 179 0.7344028333583654 
48274 4.137246087529032 1.9531371015159193 0.7837654242405101 117 111 113 0.599216321239539 
48272 4.202431475947662 2.124418714884101 0.802613267297028 88 94 106 0.8407769327502228 
48270 4.412745506946577 2.371050595971826 0.7882776449034837 145 138 130 0.8677641133774999 
48268 4.379463257268352 2.001400225631531 0.7758657204394742 100 101 103 1.3773113615199097 
48266 4.4038516194233175 1.989027638114764 0.8103127222576604 44 48 60 1.9317906585651332 
48265 4.513174520438134 2.271799017632147 0.7990115734728302 49 49 37 0.7385607639398355 
48264 4.55469537569912 2.347215820924409 0.7957586212739 61 61 53 0.323490958853018 
48263 4.4608696148833955 2.2261344404975083 0.833687509407027 174 176 165 0.6679097427031435 
48262 4.613401839030918 2.372578348925736 0.7836263477945635 115 116 115 1.644519930814126 
48261 4.698520921970319 2.8262884283702627 0.7982531769111468 132 133 135 0.8251147470164056 
48260 4.594175651377825 2.3506719972525474 0.7916768231675185 136 140 139 0.3092187700500854 
48258 4.355350049197428 2.126528882749671 0.9107868028349023 207 207 211 1.4421723315020718 
48257 4.631354510938653 2.1612133616436946 0.8882991930162143 161 139 118 0.5035974621128269 
48256 4.63219251015691 2.1629931940844185 0.9043514708015467 52 29 17 0.5027390138682594 
48254 4.683310634427803 2.202427356884957 0.9238988331555167 192 191 189 0.2732685179045582 
48253 4.683310634427803 2.202427356884957 0.9238988331555167 192 191 189 0.2732685179045582 
48252 4.781329962960719 2.7838982685433216 0.9841343324468419 187 202 225 0.9980678692030434 
48251 4.843019760792948 2.504677984494623 0.9710994181868493 144 131 138 0.6284140042810252 
48248 3.6831452740123494 2.6244628479289145 0.8094036310007333 67 73 85 0.2954821379283551 
48247 3.6061107668008723 2.370789784506224 0.7898942124922752 139 142 133 0.7040675374239266 
48245 3.6658557829818736 2.4767314037937105 0.7888296704018033 115 118 127 1.6399806338492673 
48242 3.706420449192416 2.3563485924032563 0.7886045437744928 193 186 160 0.4676257710327789 
48241 3.6937469045243523 2.2389453916859745 0.8082651628309682 55 58 63 0.4054173268132869 
48239 3.878836000945064 2.4659852269458007 0.7744521767740916 153 151 138 0.910452864436108 
48238 3.733806546541193 2.0724250057907248 0.7850744559400519 154 147 137 0.48664295081910547 
48237 3.7417216458528615 2.1405846765102137 0.8008467654424805 181 171 159 0.308865881654363 
48236 3.766626697484373 2.1176468778217306 0.7720571938111593 136 129 108 0.8761618244847295 
48235 3.8077974628457945 2.4430980607983335 0.856216811896735 159 160 152 1.7756531231949215 
48234 3.7585571912834643 2.119407134412491 0.7941135147877322 201 194 178 0.5051421149170154 
48233 3.799490097150719 2.1818827018258102 0.808515547888662 140 99 113 0.3230949853877015 
48232 3.7587316191180777 2.0946365541948975 0.8449666836020538 42 38 35 0.45667946855938396 
48231 3.920878544461164 2.4139964993367506 0.8141153991648993 153 145 126 1.444882036872733 
48230 4.012038227463358 2.6041800912909103 0.8034847217158217 77 80 95 0.18334163184510022 
48229 3.87450222915777 2.382795653040337 0.8533804038939775 226 230 239 2.1574396425943974 
48227 3.8981844305015687 2.161577894771474 0.8097513293394007 171 178 194 1.346636729487877 
48225 4.106970833093555 2.665497691913308 0.7936769337261554 162 166 177 0.5066412220318729 
48224 4.049176195339487 2.4009697840117603 0.7719311436469101 85 98 97 0.29309905772603423 
48223 3.970416409407599 2.2641047612639396 0.8148794069530271 167 174 190 0.5641421378188812 
48222 4.0047308458758 2.309326333262531 0.8043342085107634 222 229 245 0.5263750601583251 
48221 3.9321484386779106 2.05391776355682 0.7995255309183447 18 18 18 0.21232534663751387 
48220 3.9519391943325584 2.063520789052235 0.7963456103419723 186 189 183 0.5294590111245007 
48219 3.9921824643548267 2.209467162959794 0.8225371364273227 172 179 195 0.3096409875953856 
48216 4.181550772851762 2.406252380024001 0.8119540445479968 174 174 166 0.7517230447667673 
48214 4.3059730866664445 2.1810748315959545 0.8089821803616781 166 168 165 0.3445351792635243 
48213 4.313648810840436 2.1314901413687117 0.8101710454162937 23 22 20 0.7600631518330522 
48212 4.421970300957703 1.9975868791867681 0.8154729137065924 12 12 22 0.9544831390436035 
48211 4.3556535886248815 2.131599870898193 0.8806242330607812 20 25 25 0.9222632897090226 
48210 4.373230898078154 2.1121293676107675 0.8806369447950197 197 199 198 0.7229447676253157 
48209 4.811354090526096 2.918549235292473 0.9158190806092235 176 187 205 0.14783182628564706 
48205 3.7843165330625457 2.021100633620534 0.6870195316923239 83 87 98 0.3322270977309131 
48204 4.096937468281201 2.519437873066213 0.6607377174100589 14 17 32 0.8753419428066218 
48198 4.124660902208271 2.4877762474912197 0.6557900234958227 15 18 33 0.3786786906467675 
48196 3.4218946242937314 2.213797214559204 0.8455305378828154 68 86 94 1.4676495402899081 
48195 3.605268862650146 2.5342050286632434 0.8176883615590607 28 32 32 1.2846816439807092 
48192 3.5092085534547497 2.524045847967851 0.8447842515633867 195 200 125 1.036373632863602 
48188 3.567438313578959 2.3495266052171497 0.7811514021930118 187 191 165 1.575205735226272 
48187 3.742702325255469 2.078827878911588 0.7732489986947065 157 148 119 1.2630034052317591 
48186 3.677679601462439 2.6597240310746826 0.8005641536856619 86 92 106 0.7997077822490033 
48185 3.552051659812947 2.512151574963323 0.844631829542078 67 70 112 1.2717860526221652 
48184 3.9422535702638095 2.4598907991621775 0.7775924230459984 171 165 146 1.4011183830592118 
48181 3.532168903376167 2.4869413435286543 0.8442548132958415 34 52 78 1.4215844024995594 
48180 4.142829534456795 2.308715734817369 0.8353853267885081 0 2 2 2.067201455502823 
48176 3.5504008295307807 2.4887979758701397 0.843959493058869 238 225 150 0.9754233136282515 
48175 3.59185355484421 2.3450832446336043 0.791039347601221 126 153 144 1.2406685007579326 
48173 3.6653990150001126 2.2451783566169565 0.785346070177595 13 16 16 0.9136551360426164 
48171 4.19673444087261 2.4165350240866625 0.7931834257863688 159 156 146 1.7902223732375782 
48170 4.190424854414618 2.394057268067591 0.8247668812604786 204 208 213 1.280571332476441 
48168 3.5067974456977384 2.4492618010885265 0.8439118598565369 120 115 87 0.853022159304612 
48167 3.4977428762054528 2.4229264793471827 0.8412291180514216 94 136 117 1.802491169756376 
48166 3.436873432809285 2.2054479177523403 0.8378616162675598 36 100 136 1.7926718726684463 
48165 3.588150052085034 2.349706080533024 0.7844492263995098 112 117 92 0.9542111653626293 
48164 4.052446739271847 2.2540918060524877 0.840086073231649 93 100 109 1.2675730237108611 
48162 3.492678092318713 2.1140575974953313 0.8531491410690265 152 139 130 0.5735366197369437 
48157 3.4439055063114123 2.220213256053597 0.932000734292725 5 11 23 1.1776529578392978 
48156 4.216136157750016 2.981838610466449 0.4867628543644872 18 25 35 1.0783148607364592 
48155 4.216136157750016 2.981838610466449 0.4867628543644872 18 25 35 1.0783148607364592 
48154 4.771280172658659 2.8735958114795643 0.5799218042781418 114 115 119 1.854500082439683 
48152 4.744469802990393 0.7555150126137278 1.203219748692757 133 130 111 1.8627393724264079 
48149 3.446395829611661 2.1470959519096917 0.8580624059589325 21 30 35 1.2186268576580568 
48148 3.4751724558026886 2.0604632307392334 0.80841605936391 126 126 128 1.868739893301344 
48147 4.214171489579466 3.00000053948201 0.46263771737464754 128 139 157 0.5912123613383452 
48146 3.8313878469827305 2.621946207663472 0.8031334862899313 80 86 100 1.1063433420972575 
48144 3.9481073960063675 2.0562536193532335 0.8166300133920823 22 23 25 1.3485010202053644 
48143 4.104741981036405 1.9532849783502602 0.7950603470332849 205 203 204 1.4783113994103563 
48141 4.680733270073247 2.879135346649388 0.7718658577481808 13 24 30 1.03740883210637 
48139 4.759372291639272 2.490722458294429 0.908063390681683 234 237 254 1.2318405770472363 
48138 4.023777290546284 1.7253255248217256 1.3654408953733872 199 195 196 1.3110654931345722 
48137 4.023777290546284 1.7253255248217256 1.3654408953733872 199 195 196 1.3110654931345722 
48134 4.210486094237295 3.0129284926451314 0.4758115739207289 8 26 50 1.0417694428102309 
48133 3.825708401460956 2.6918010435149715 0.7889378753039124 106 114 127 0.7032032119284313 
48130 4.726746999737548 2.4241231196425463 0.9008172759140036 92 99 117 1.9714004452015743 
48129 4.782284049051701 2.2866868910904348 0.9206949187979034 105 108 115 1.4188379714130621 
48127 4.73081389695176 0.6547499562262602 1.2116256769348765 127 133 119 1.241202805520599 
48126 4.734072513285347 0.6499310555411397 1.2107038061743016 127 133 119 1.2965399699664213 
48125 3.5044203774314093 2.496716309313447 0.8227427438042954 126 165 220 0.5843836043421324 
48124 3.680544926711713 2.437274421041306 0.7714608507313349 2 7 15 0.8243563280701761 
48123 4.204472078002738 2.9885877978624937 0.49498426908507553 8 18 28 1.157559053821915 
48121 3.875406809753041 2.6040359704922134 0.8133540980648979 85 88 103 0.8201228685275908 
48120 3.999291817315784 2.395402780944365 0.7669861357358453 216 194 171 1.7026258556347678 
48119 4.051077612840764 2.3598955481698827 0.7632792106785616 92 68 50 0.27989892145805445 
48117 4.135612162611353 1.9190452668571047 0.805439359556796 144 145 165 0.8727875710179269 
48113 4.7945883244796 2.528103116267846 0.8984687593091518 99 102 119 1.5948551580570591 
48110 4.661143477943547 2.200682403313478 0.9344283980792121 63 65 62 0.873131663675419 
48109 4.760776416594882 2.2796117050434823 0.9136910307106347 233 237 246 0.4057461190577797 
48108 4.776456187679175 2.2728768000990427 0.9083016409864929 233 237 246 0.7246598639323436 
